cycle,Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct
22,(785.9304809570312-16.93630599975586j),(380.6442565917969-7.454577445983887j),(2.0648169638177007-0.004056196841165667j),(0.1763488876483632+0.029189469835988937j),(0.06269921986762683-0.0013518940305807983j),0.06209144685667864,0.08164302964777198
22,(784.622314453125-19.979618072509766j),(380.91888427734375-4.736154079437256j),(2.060148360986569-0.026836259451328177j),(0.17821339177551207+0.03175083510047471j),(0.06194656108455333-0.0013506011636386975j),0.06209144685667864,0.08164302964777198
22,(784.5708618164062-36.34891891479492j),(379.3573913574219-18.60971450805664j),(2.0678816487818534+0.005624691265009362j),(0.17922733372528413+0.031628067316780084j),(0.06129519867840142-0.001313328639269927j),0.06209144685667864,0.08164302964777198
22,(785.7525024414062-39.408416748046875j),(378.675048828125-14.584548950195312j),(2.0759334835490066-0.02411530220471887j),(0.17939925006616095+0.0285759348093736j),(0.060816385551034344-0.0010223699353159711j),0.06209144685667864,0.08164302964777198
22,(786.032470703125-42.34303283691406j),(377.85345458984375-11.87802505493164j),(2.0817230546210066-0.04662197479660258j),(0.17869324379483467+0.022587389486522193j),(0.06168632137433411-0.0002240742292341453j),0.06209144685667864,0.08164302964777198
22,(785.7921752929688-47.73078155517578j),(377.5122985839844-7.155779838562012j),(2.083148984610081-0.0869487594801622j),(0.17705491194653697+0.013905333593546024j),(0.06040909796521943+2.984944608960867e-05j),0.06209144685667864,0.08164302964777198
22,(786.7442626953125-57.494895935058594j),(376.4053955078125+2.5170488357543945j),(2.089036548766152-0.1667167997507526j),(0.17448577040260982+0.002998822144989612j),(0.05900332017909683+0.000574035069015632j),0.06209144685667864,0.08164302964777198
22,(794.0289916992188-73.06752014160156j),(371.4682312011719+20.069799423217773j),(2.1207242794397057-0.31127838493215326j),(0.17115349081256986-0.009506798706236422j),(0.059784315919223674+0.0018750354447629903j),0.06209144685667864,0.08164302964777198
22,(800.5142822265625-90.5871353149414j),(363.1368713378906+37.297603607177734j),(2.156075716546347-0.47090671929767725j),(0.1675101076042093-0.02294712038029302j),(0.06081711883829423+0.003317284683229673j),0.06209144685667864,0.08164302964777198
22,(817.4410400390625-109.50214385986328j),(346.22894287109375+58.24565124511719j),(2.244263598103241-0.6938205012702658j),(0.16438635407552693-0.036761440434102795j),0j,0.06209144685667864,0.08164302964777198
22,(840.5979614257812-127.39563751220703j),(322.0378112792969+77.60697174072266j),(2.3768768808521803-0.9683889391646969j),(0.16304775148825496-0.050605099093889654j),0j,0.06209144685667864,0.08164302964777198
22,(867.9913330078125-135.5591278076172j),(293.1139831542969+94.13400268554688j),(2.549770818127875-1.2813420117561862j),(0.16523867181466828-0.0643396183450933j),0j,0.06209144685667864,0.08164302964777198
22,(892.2505493164062-126.210693359375j),(265.3152160644531+106.42418670654297j),(2.7325073460175924-1.5717740260613087j),(0.17328493949547633-0.07777602841810372j),0j,0.06209144685667864,0.08164302964777198
22,(909.8385009765625-87.87232208251953j),(236.49600219726562+114.74313354492188j),(2.968180448754546-1.8116612700370724j),(0.1903216785383561-0.089997503354589j),0j,0.06209144685667864,0.08164302964777198
22,(918.5370483398438-22.752735137939453j),(210.76260375976562+134.75j),(3.0446162619653645-2.054514267300177j),(0.2205592099322636-0.09797283946294744j),0j,0.06209144685667864,0.08164302964777198
22,(924.1476440429688+105.55287170410156j),(168.03843688964844+151.49940490722656j),(3.3461011113790717-2.388616931094312j),(0.26899167686530073-0.09397833325876724j),0j,0.06209144685667864,0.08164302964777198
22,(895.0733032226562+280.20660400390625j),(122.61749267578125+159.78355407714844j),(3.809216705545037-2.678602965129778j),(0.33868615644612865-0.061364557001584275j),0j,0.06209144685667864,0.08164302964777198
22,(814.8380126953125+447.68438720703125j),(85.65357208251953+153.8450164794922j),(4.4724588855118474-2.806434313174989j),(0.4212823692256633+0.030180266301220383j),0j,0.06209144685667864,0.08164302964777198
23,(817.9727172851562-18.308778762817383j),(340.772216796875-100.39935302734375j),(2.2231998276035347+0.6012786121622538j),(0.15013667288715962-0.12230344203173256j),(0.08346715456919569-0.0013987077620562453j),0.06356536156604609,0.08150834385680611
23,(811.588623046875-32.398380279541016j),(349.185302734375-85.61199188232422j),(2.2139020306400945+0.45001373530149624j),(0.1695858371296716-0.0969274128921512j),(0.08220712927901647-0.000988781530287057j),0.06356536156604609,0.08150834385680611
23,(810.4324951171875-40.960472106933594j),(349.45184326171875-77.04609680175781j),(2.236290153301772+0.37583706611846074j),(0.1814470808735951-0.07401995351784563j),(0.07975678011181371-0.001138705991110651j),0.06356536156604609,0.08150834385680611
23,(810.0466918945312-51.400596618652344j),(348.23046875-68.20853424072266j),(2.2680750665426825+0.29664687179430943j),(0.18799722888547785-0.05469228163614522j),(0.08093768293439348-0.000704785951872351j),0.06356536156604609,0.08150834385680611
23,(808.9201049804688-51.30719757080078j),(351.0453796386719-60.32639694213867j),(2.262615418623475+0.24267015959066532j),(0.19104845982730667-0.03917308947887922j),(0.082726967393352-0.0009416592546059956j),0.06356536156604609,0.08150834385680611
23,(806.5330200195312-53.93507766723633j),(355.30352783203125-56.902069091796875j),(2.2369209852222975+0.20644420626594326j),(0.1919201353813208-0.027211014071054095j),(0.08068864430642766-0.0013734402615916835j),0.06356536156604609,0.08150834385680611
23,(807.218505859375-59.971126556396484j),(354.37274169921875-51.284210205078125j),(2.255140458972891+0.15712825573589648j),(0.19151464315027816-0.018333610791810055j),(0.0804844303564894-0.0011949746121078795j),0.06356536156604609,0.08150834385680611
23,(807.9780883789062-61.772369384765625j),(352.83026123046875-49.76335906982422j),(2.269537215604117+0.14501994760661568j),(0.19041977487065645-0.011998786642623277j),(0.07940078058686405-0.0009176612465815621j),0.06356536156604609,0.08150834385680611
23,(803.8358154296875-61.85951232910156j),(355.06219482421875-49.68630599975586j),(2.2443598294339817+0.13984715256519392j),(0.18900272530690748-0.007675754853325766j),(0.08066531695555591-0.0009230472657816421j),0.06356536156604609,0.08150834385680611
23,(802.5938720703125-63.96564865112305j),(356.52398681640625-45.98735046386719j),(2.2370856316514995+0.10914270497416513j),(0.18748395101332363-0.004883689218000551j),(0.07965118619657945-0.0013124290829259343j),0.06356536156604609,0.08150834385680611
23,(803.5104370117188-56.0711669921875j),(358.5373840332031-39.951499938964844j),(2.2308061013094367+0.09218810729387687j),(0.18599005942915253-0.003206695409928687j),(0.08168558054933324-0.00184897315015229j),0.06356536156604609,0.08150834385680611
23,(802.922607421875-58.184967041015625j),(357.98046875-38.6285514831543j),(2.2344441457547894+0.07857516299066522j),(0.1845891614544409-0.002296386052973661j),(0.0789250072086544-0.001900167805731213j),0.06356536156604609,0.08150834385680611
23,(801.574951171875-57.13465118408203j),(359.1529235839844-39.116455078125j),(2.2228076015875615+0.08301116475183294j),(0.18331313984854022-0.0018685017147292017j),(0.07836163287937893-0.0012845694639673265j),0.06356536156604609,0.08150834385680611
23,(803.2266235351562-56.55621337890625j),(357.2041320800781-40.7777214050293j),(2.237563361121722+0.09710560117272174j),(0.18217092410722704-0.0016970871655868252j),(0.07777283558333574-0.0011901993156929226j),0.06356536156604609,0.08150834385680611
23,(800.954833984375-57.471553802490234j),(360.9326477050781-39.91084671020508j),(2.2097139555425453+0.08511283572128071j),(0.18115604194568508-0.0016080523508651004j),(0.07712019165631913-0.0015584376556786062j),0.06356536156604609,0.08150834385680611
23,(800.4038696289062-39.46236801147461j),(363.2774658203125-28.378787994384766j),(2.1983556007111753+0.06310410546828472j),(0.1802508526286687-0.001473011548446891j),(0.07666557122504358-0.001894291092239591j),0.06356536156604609,0.08150834385680611
23,(799.957763671875-40.28483200073242j),(365.3875732421875-28.2766170501709j),(2.1847880892379967+0.058824069860138765j),(0.1794291183436748-0.00120377122640784j),(0.0773103316848402-0.001998993236764797j),0.06356536156604609,0.08150834385680611
23,(798.65576171875-38.85502243041992j),(366.0655822753906-29.095081329345703j),(2.1764161191259217+0.06684043173346048j),(0.17865797752422508-0.0007475362197393364j),(0.07540723370332951-0.0020809086013634805j),0.06356536156604609,0.08150834385680611
23,(798.576416015625-39.08550262451172j),(366.4378967285156-29.90386199951172j),(2.173524854887071+0.07071125808730691j),(0.17789993866362805-8.272619127026758e-05j),(0.07631287902149127-0.0014698223176559209j),0.06356536156604609,0.08150834385680611
23,(796.7156982421875-38.878944396972656j),(366.8426208496094-29.36676025390625j),(2.1664196183245017+0.06744521965964581j),(0.17711518816255511+0.0007848055130934162j),(0.07431370037733805-0.0015872449992385739j),0.06356536156604609,0.08150834385680611
23,(795.0633544921875-38.629615783691406j),(368.4230041503906-29.070758819580078j),(2.1528868732371302+0.06502427645437156j),(0.1762642742883477+0.0018253991033063883j),(0.07272186224199334-0.0019185266437215449j),0.06356536156604609,0.08150834385680611
23,(796.4378051757812-0.6524219512939453j),(368.3288269042969-10.120527267456055j),(2.1607184120847367+0.057598499237249044j),(0.17531107124531495+0.0029892994349235338j),(0.07170807209409183-0.0018381184763620628j),0.06356536156604609,0.08150834385680611
23,(793.5992431640625-0.40038490295410156j),(371.203125-9.338127136230469j),(2.13658600676351+0.0526701569812876j),(0.17422583064117925+0.004210633069400158j),(0.07075330631117366-0.00171225270158522j),0.06356536156604609,0.08150834385680611
23,(792.6069946289062-0.6838493347167969j),(373.4302673339844-9.913847923278809j),(2.1210570502066965+0.05447867909281095j),(0.1729880864340174+0.005411742182903376j),(0.06990966988316971-0.001725454829638813j),0.06356536156604609,0.08150834385680611
23,(790.9060668945312-0.8902530670166016j),(374.9221496582031-9.39765739440918j),(2.1082557153975587+0.050470242591282626j),(0.1715891903381457+0.006507852724189323j),(0.06919722089978594-0.0017094462019732594j),0.06356536156604609,0.08150834385680611
23,(788.6934204101562-1.6863250732421875j),(375.8155212402344-8.150799751281738j),(2.0977291227691506+0.04100906979046583j),(0.17003431256480872+0.0074119349493899705j),(0.06795026508943253-0.002219825556419002j),0.06356536156604609,0.08150834385680611
23,(787.9339599609375-2.9018898010253906j),(377.1048583984375-8.091007232666016j),(2.088632970544438+0.037117672600349504j),(0.16834383768837338+0.008039506528705637j),(0.06747871724310878-0.0016420911758462439j),0.06356536156604609,0.08150834385680611
23,(786.9249877929688-12.681137084960938j),(378.3041076660156-12.479425430297852j),(2.078982074083294+0.035060059911369006j),(0.16655420108001454+0.008313046818762219j),(0.06824992673338437-0.00202141407464206j),0.06356536156604609,0.08150834385680611
23,(786.8399658203125-11.834054946899414j),(378.9134521484375-13.293930053710938j),(2.0751105603475417+0.04157234219783471j),(0.16471832603546152+0.00816564620878541j),(0.06584116332500671-0.0013575853834333536j),0.06356536156604609,0.08150834385680611
23,(785.4716796875-14.469606399536133j),(378.7086486816406-11.831819534301758j),(2.0732490808786985+0.0265658115020634j),(0.16290591136866855+0.007543512114521093j),(0.06520163158620595-0.0013325569990117936j),0.06356536156604609,0.08150834385680611
23,(787.8133544921875-16.049285888671875j),(377.0276184082031-10.275142669677734j),(2.0891459584441496+0.014367612948337088j),(0.16120386208325166+0.006406994809291524j),(0.06332913232026845-0.0018308970347341096j),0.06356536156604609,0.08150834385680611
23,(786.6458740234375-20.32379150390625j),(378.88470458984375-5.229167938232422j),(2.0765591670574666-0.024981517519777018j),(0.15971713779569063+0.004729882777163364j),(0.06318388003178396-0.0011784522800922664j),0.06356536156604609,0.08150834385680611
23,(786.7276000976562-37.2445068359375j),(377.4924011230469-17.108501434326172j),(2.0842789424035733-0.00420039596975433j),(0.15857021413329017+0.002496852911830766j),(0.06304794501985808-0.001278715554361094j),0.06356536156604609,0.08150834385680611
23,(785.7106323242188-40.030452728271484j),(377.16094970703125-17.589599609375j),(2.083641657247489-0.008961771494368893j),(0.15790922844266692-0.00030084359877159667j),(0.062186308514923114-0.0008306207953105965j),0.06356536156604609,0.08150834385680611
23,(788.3017578125-41.79998016357422j),(376.3170166015625-10.311178207397461j),(2.0962507711896756-0.05363872480902131j),(0.15790475045187816-0.0036711058487964537j),(0.06151060702782576-0.000500726744882415j),0.06356536156604609,0.08150834385680611
23,(790.486083984375-46.72123718261719j),(375.95623779296875-6.067701816558838j),(2.1040589518242423-0.09031485967040757j),(0.15875503864577237-0.007627392940334889j),(0.06433641027560937+0.0014046138843336637j),0.06356536156604609,0.08150834385680611
23,(788.7683715820312-58.02212905883789j),(374.41021728515625+3.583881378173828j),(2.1050193883117165-0.17511880236795696j),(0.16068968541637443-0.012194606505849812j),(0.060517316308939924+0.0007769374675284398j),0.06356536156604609,0.08150834385680611
23,(792.4786376953125-71.6627197265625j),(371.1188659667969+18.97417449951172j),(2.1199627819598943-0.3014863262002696j),(0.16397378862360132-0.017412625417086738j),(0.06177158496561166+0.0020607619383500348j),0.06356536156604609,0.08150834385680611
23,(808.7200317382812-88.48291778564453j),(357.5634460449219+45.10730743408203j),(2.195593557694173-0.5244390428245473j),(0.16891325562002313-0.023334950526903476j),(0.06253234552873646+0.0031535544051287325j),0.06356536156604609,0.08150834385680611
23,(818.1040649414062-110.94998931884766j),(343.57330322265625+57.91191864013672j),(2.2624507636725344-0.70428304994103j),(0.17586251946348327-0.030019091691289353j),0j,0.06356536156604609,0.08150834385680611
23,(843.6004028320312-127.09793090820312j),(319.6123962402344+77.24868774414062j),(2.402962771703284-0.9784465665256872j),(0.18523667077201647-0.03750437548861841j),0j,0.06356536156604609,0.08150834385680611
23,(870.592041015625-134.3038330078125j),(291.75201416015625+92.21989440917969j),(2.58066467875835-1.2760578817599475j),(0.1975304296644153-0.045771654046024464j),0j,0.06356536156604609,0.08150834385680611
23,(894.3938598632812-123.6343994140625j),(264.80145263671875+104.92001342773438j),(2.759405129248116-1.5602301970530965j),(0.21334585925762128-0.05467767965492107j),0j,0.06356536156604609,0.08150834385680611
23,(909.8232421875-86.53533935546875j),(235.9073944091797+114.71912384033203j),(2.974836704643679-1.8134488779025968j),(0.23342819305679002-0.06385422106156659j),0j,0.06356536156604609,0.08150834385680611
23,(919.5709838867188-20.130508422851562j),(210.16802978515625+131.68797302246094j),(3.0987852000819607-2.0374328611795796j),(0.2587029048332732-0.07255782127225463j),0j,0.06356536156604609,0.08150834385680611
23,(925.6004638671875+105.78962707519531j),(166.68775939941406+149.6251678466797j),(3.390603581116933-2.4088751585462274j),(0.2902944427699935-0.07945033386283805j),0j,0.06356536156604609,0.08150834385680611
23,(891.870361328125+280.4543762207031j),(121.84832763671875+156.3980255126953j),(3.880581983546341-2.6792405786594067j),(0.329483491708505-0.08228454348190822j),0j,0.06356536156604609,0.08150834385680611
23,(819.2284545898438+443.43109130859375j),(80.20889282226562+153.59661865234375j),(4.456859130653497-3.006242730515185j),(0.37751860595473263-0.07746903416752325j),0j,0.06356536156604609,0.08150834385680611
24,(815.4324951171875-23.980039596557617j),(344.02056884765625-95.48750305175781j),(2.218716160804524+0.5461290503895657j),(0.14631240071904128-0.12521870556432507j),(0.08181131418166254-0.001156423412306339j),0.06232003183337441,0.08021169162372531
24,(807.628173828125-33.28179931640625j),(350.97564697265625-83.10222625732422j),(2.2001988312219845+0.42612535387264433j),(0.1666251417081938-0.09912602571666214j),(0.08188291172911998-0.000942043852041621j),0.06232003183337441,0.08021169162372531
24,(811.4443359375-44.05735397338867j),(347.96697998046875-73.37574768066406j),(2.2582416656098845+0.34958149388540405j),(0.1789321639841263-0.07553888587409964j),(0.08067955496897224-0.0004762306799026109j),0.06232003183337441,0.08021169162372531
24,(808.9599609375-50.903568267822266j),(350.8346862792969-67.94609069824219j),(2.2495395816220465+0.2905751801667591j),(0.18567900678395136-0.05566786277477257j),(0.0789239710867408-0.0015300342675163216j),0.06232003183337441,0.08021169162372531
24,(807.9871826171875-50.481224060058594j),(351.2838134765625-59.888633728027344j),(2.258941048731571+0.2414106934827229j),(0.18880425556386138-0.039763352496827546j),(0.07997793906219443-0.0008934883384884188j),0.06232003183337441,0.08021169162372531
24,(805.5878295898438-56.522884368896484j),(353.59844970703125-54.6640625j),(2.24921360395658+0.18786357436995108j),(0.18970922471233892-0.027559475300563227j),(0.07868341062205136-0.0004263476763408613j),0.06232003183337441,0.08021169162372531
24,(804.155029296875-56.63209915161133j),(356.1756591796875-54.24623107910156j),(2.2302323095665613+0.18066815183670623j),(0.18934311297359083-0.018556740509907767j),(0.07835232332426388-0.0004457420015523227j),0.06232003183337441,0.08021169162372531
24,(804.3215942382812-60.121192932128906j),(356.2293395996094-49.775238037109375j),(2.237767790310045+0.1439079430120754j),(0.1883164922961383-0.012184983492576807j),(0.07818695722331895-0.0005324356526428391j),0.06232003183337441,0.08021169162372531
24,(802.2505493164062-64.32626342773438j),(358.5216064453125-47.241493225097656j),(2.222712653132805+0.1134603900721469j),(0.18700454688663717-0.007888801310012693j),(0.07937124600038667-0.0015102386329921517j),0.06232003183337441,0.08021169162372531
24,(799.7733764648438-65.8649673461914j),(359.55499267578125-44.11459732055664j),(2.213497016650697+0.08839416184179255j),(0.185627509550047-0.0051671928143971185j),(0.08005839106081586-0.0004214397307210643j),0.06232003183337441,0.08021169162372531
24,(801.3609619140625-58.19142150878906j),(359.974609375-39.46241760253906j),(2.21723491428091+0.08141137690898875j),(0.18430778574192355-0.0035880661737789617j),(0.07888173598331046-0.0007816974991175683j),0.06232003183337441,0.08021169162372531
24,(803.1581420898438-56.267677307128906j),(360.17449951171875-40.812294006347656j),(2.219123069936809+0.09523113353638449j),(0.18310780043222058-0.0027899433820116736j),(0.07810119144452686-0.0011278499534580848j),0.06232003183337441,0.08021169162372531
24,(803.8707275390625-59.43202209472656j),(359.8403015136719-36.05986022949219j),(2.22814085648313+0.05812141017473409j),(0.18205358171217978-0.002477764171096693j),(0.07873488724683979-0.0008186453637964452j),0.06232003183337441,0.08021169162372531
24,(799.9927978515625-58.831153869628906j),(361.42572021484375-37.776161193847656j),(2.206346502956901+0.06783177262807921j),(0.18114860467229077-0.002416458037137803j),(0.07792078477995658-0.001306961943043005j),0.06232003183337441,0.08021169162372531
24,(798.9774169921875-59.82823181152344j),(361.94207763671875-37.64899444580078j),(2.2008540092887476+0.06363368611516877j),(0.18038147217687853-0.0024241353383849533j),(0.07641326995952719-0.001389459758335283j),0.06232003183337441,0.08021169162372531
24,(800.9917602539062-40.502479553222656j),(363.0090637207031-26.620330810546875j),(2.202869542897295+0.049967447714025275j),(0.17973004608923834-0.0023657586258830346j),(0.07673531287510407-0.0012977219564122321j),0.06232003183337441,0.08021169162372531
24,(799.243408203125-38.69762420654297j),(364.755126953125-28.054210662841797j),(2.1864040688366346+0.062069630998233906j),(0.17916382405875514-0.002147616739766202j),(0.07939185219951742-0.0018287327775579436j),0.06232003183337441,0.08021169162372531
24,(796.56103515625-39.592185974121094j),(366.5158386230469-28.780052185058594j),(2.1684450715865933+0.06225045125550407j),(0.17864571703850188-0.001712622013430413j),(0.07617399224162252-0.00201358676330054j),0.06232003183337441,0.08021169162372531
24,(798.789306640625-40.82072448730469j),(366.62799072265625-27.83847427368164j),(2.17466225940826+0.05378355001294784j),(0.1781339036710914-0.001036275676538504j),(0.07584577277742366-0.0013134494812215172j),0.06232003183337441,0.08021169162372531
24,(798.9901123046875-39.20318603515625j),(364.020263671875-28.194137573242188j),(2.190108713495066+0.0619334761918694j),(0.1775840869259188-0.00012304924374492552j),(0.07559977276014161-0.0013562635034664338j),0.06232003183337441,0.08021169162372531
24,(796.34716796875-38.708099365234375j),(367.5625-28.569866180419922j),(2.1616880362915767+0.06271324891802266j),(0.1769522252427641+0.0009971082672116808j),(0.07365782538739431-0.0019448488118013613j),0.06232003183337441,0.08021169162372531
24,(796.9566040039062-1.8349037170410156j),(369.4751281738281-9.9805908203125j),(2.155557873893439+0.05326160250368411j),(0.1761976331815986+0.0022724126243631746j),(0.07286202423208758-0.0018120107897418639j),0.06232003183337441,0.08021169162372531
24,(795.0396728515625-3.1411266326904297j),(369.3616638183594-9.303553581237793j),(2.151318695405762+0.04568363144647753j),(0.17528623338372332+0.0036332489450750555j),(0.07167548918567167-0.002159134659954017j),0.06232003183337441,0.08021169162372531
24,(793.2911987304688-0.9258499145507812j),(371.8717346191406-9.986457824707031j),(2.131768258153589+0.05475803077210027j),(0.17419368809058516+0.0049966495768107196j),(0.07207181638924304-0.0021609495549326702j),0.06232003183337441,0.08021169162372531
24,(792.75439453125-0.20648193359375j),(373.4842224121094-8.747907638549805j),(2.1214404946230343+0.04913643595310536j),(0.17290814301278518+0.006271229212515412j),(0.06987957343387144-0.0016946523608133868j),0.06232003183337441,0.08021169162372531
24,(791.0764770507812-0.7243938446044922j),(374.9977111816406-9.900949478149414j),(2.108131567489187+0.053728622062545285j),(0.17143237544127357+0.007362426561860324j),(0.06907584466536164-0.0020589771731953812j),0.06232003183337441,0.08021169162372531
24,(790.7734985351562-1.1721324920654297j),(374.0037841796875-9.172983169555664j),(2.113151956946359+0.04869409245059246j),(0.16978524264677777+0.008177779185175494j),(0.06886762659806041-0.001872666074080062j),0.06232003183337441,0.08021169162372531
24,(788.114013671875-12.895771026611328j),(377.4686584472656-12.380720138549805j),(2.0867681997831946+0.03428078532972444j),(0.1680024585363058+0.008631864548622437j),(0.06778739758604324-0.0019322270980727122j),0.06232003183337441,0.08021169162372531
24,(787.202392578125-13.008895874023438j),(376.7917175292969-12.697864532470703j),(2.0880164198697786+0.035840633269778446j),(0.16613686196675892+0.008650488190344663j),(0.06673352426669185-0.0018015405037381208j),0.06232003183337441,0.08021169162372531
24,(788.1698608398438-12.962358474731445j),(377.07232666015625-12.152581214904785j),(2.0891731230398785+0.032955183121159026j),(0.164258451204684+0.008173694935467995j),(0.0651292561079713-0.0015255636841007693j),0.06232003183337441,0.08021169162372531
24,(787.3924560546875-15.445180892944336j),(377.7989501953125-9.580270767211914j),(2.0838540440251974+0.011960607846661652j),(0.16245451963249213+0.007157221982604786j),(0.06486361293490706-0.0017269223337775528j),0.06232003183337441,0.08021169162372531
24,(786.9833374023438-18.34246253967285j),(377.1100769042969-6.6731953620910645j),(2.087086796186608-0.011707257062237828j),(0.16083021977170342+0.0055721023567979365j),(0.0629883901064326-0.0015593200320301946j),0.06232003183337441,0.08021169162372531
24,(786.2578735351562-36.88042449951172j),(377.35845947265625-18.06903839111328j),(2.0834863173900002+0.0020303500227293603j),(0.1595098020422531+0.003402265822751131j),(0.062195930175765544-0.001698847577841919j),0.06232003183337441,0.08021169162372531
24,(788.4290771484375-37.370975494384766j),(375.23870849609375-15.283863067626953j),(2.101709779849449-0.013987712068164843j),(0.1586386368830504+0.0006401814247648161j),(0.06119103735034225-0.0009336977708620654j),0.06232003183337441,0.08021169162372531
24,(788.5225830078125-41.6038932800293j),(376.7509765625-12.527166366577148j),(2.0943106453375657-0.04079117602510744j),(0.1583859722736135-0.002719140367852034j),(0.06098251491309975-0.0006524585153779875j),0.06232003183337441,0.08021169162372531
24,(787.8433837890625-46.27921676635742j),(376.44921875-8.593473434448242j),(2.0945426581749875-0.07512253623454242j),(0.15894826466320053-0.006685093705893737j),(0.06439529312516062+0.0002203194103625438j),0.06232003183337441,0.08021169162372531
24,(788.9862670898438-56.3218994140625j),(376.60687255859375+3.7283549308776855j),(2.093300684477894-0.1702742886957494j),(0.16055292859913317-0.011278183618223263j),(0.059612427681748924+0.00046449631751996947j),0.06232003183337441,0.08021169162372531
24,(792.3453979492188-70.83087921142578j),(372.1816101074219+18.496471405029297j),(2.114241529579136-0.29538505993050235j),(0.1634625603937597-0.01653467825287784j),(0.060032690465474874+0.0016895159789756839j),0.06232003183337441,0.08021169162372531
24,(805.4696044921875-82.91725158691406j),(356.31024169921875+40.60020065307617j),(2.205433756326835-0.4840116405254293j),(0.1679801602846256-0.022506644196660434j),(0.06104356979284043+0.0031925117085246286j),0.06232003183337441,0.08021169162372531
24,(817.2833862304688-107.56864929199219j),(344.8570251464844+57.97829055786133j),(2.253774769477271-0.6908331289685228j),(0.17445659315610165-0.02925394595553244j),0j,0.06232003183337441,0.08021169162372531
24,(841.6343994140625-126.29805755615234j),(322.0935363769531+76.92913818359375j),(2.38339801020549-0.9613692218503935j),(0.18330234841905466-0.03682381464247478j),0j,0.06232003183337441,0.08021169162372531
24,(868.5204467773438-134.91490173339844j),(293.0830993652344+93.56578826904297j),(2.5559373395964893-1.2763042102706659j),(0.1950062389048272-0.045212391105371j),0j,0.06232003183337441,0.08021169162372531
24,(890.3301391601562-125.49227905273438j),(266.3470153808594+106.1773910522461j),(2.7223018291478778-1.5563875733153931j),(0.2101633712454383-0.05430095262434691j),0j,0.06232003183337441,0.08021169162372531
24,(908.5406494140625-87.4193115234375j),(237.50938415527344+115.74691009521484j),(2.9461989113241773-1.8038560184005443j),(0.22951244725611367-0.0637568551948676j),0j,0.06232003183337441,0.08021169162372531
24,(918.5087890625-20.929529190063477j),(210.39149475097656+132.92584228515625j),(3.075286441023698-2.0424521919951064j),(0.2539764772787838-0.0728849670772338j),0j,0.06232003183337441,0.08021169162372531
24,(924.1729736328125+104.43719482421875j),(167.6987762451172+150.5991668701172j),(3.3602517469566586-2.39485300807616j),(0.2846884932353519-0.08040927302251101j),0j,0.06232003183337441,0.08021169162372531
24,(892.25048828125+281.15008544921875j),(123.04647064208984+159.15811157226562j),(3.8183580993967894-2.6540588872910806j),(0.32296031217197446-0.08415766707994468j),0j,0.06232003183337441,0.08021169162372531
24,(815.9012451171875+446.0867004394531j),(80.0767822265625+157.0263671875j),(4.357386207655207-2.9738685741366866j),(0.3701108579100216-0.08062120611017796j),0j,0.06232003183337441,0.08021169162372531
25,(818.7490844726562-20.721250534057617j),(341.8447570800781-98.79534912109375j),(2.2266300669772505+0.5828945454611935j),(0.14977727359503992-0.12300185289764544j),(0.08399895314782041-0.001946761935009821j),0.06294168193775251,0.08199172562670037
25,(809.584716796875-33.050743103027344j),(347.945556640625-86.13934326171875j),(2.2145460188224266+0.45325710753099113j),(0.16943558449781876-0.09750492591914506j),(0.08246356762098132-0.0013279973575697612j),0.06294168193775251,0.08199172562670037
25,(809.4261474609375-42.74506378173828j),(350.5728759765625-75.81437683105469j),(2.230901004830636+0.36052220331991647j),(0.1814600696487223-0.0744756500847915j),(0.08142518847378252-0.0004814675910277065j),0.06294168193775251,0.08199172562670037
25,(810.5297241210938-50.16650390625j),(347.1407775878906-69.62903594970703j),(2.272435411350068+0.3112886472021335j),(0.18814180873545294-0.05503717286638997j),(0.08276711508718758-0.001036274880651849j),0.06294168193775251,0.08199172562670037
25,(810.4677734375-50.76570129394531j),(351.0361022949219-61.4722900390625j),(2.264664441426108+0.2519638507615442j),(0.19130263470080736-0.03942414881009029j),(0.08162609687000684-0.0012107474614191053j),0.06294168193775251,0.08199172562670037
25,(806.65869140625-56.29761505126953j),(352.74261474609375-54.30698776245117j),(2.257873481053464+0.18801440393359337j),(0.19226747133597785-0.027387822305290726j),(0.08157060157295191-0.0009551540464591151j),0.06294168193775251,0.08199172562670037
25,(807.6098022460938-59.93836975097656j),(351.0980529785156-51.95940399169922j),(2.2756644458087325+0.16606129838581993j),(0.19194116281219886-0.018456387944987544j),(0.07978824472560804-0.0008045268826440802j),0.06294168193775251,0.08199172562670037
25,(806.4293212890625-60.2225227355957j),(353.984130859375-50.623138427734375j),(2.2563349550080414+0.15254987250421265j),(0.19091187881455945-0.012087114899977687j),(0.08053810382543009-0.0013105336781060832j),0.06294168193775251,0.08199172562670037
25,(804.87548828125-61.00611114501953j),(354.2311706542969-47.17973327636719j),(2.2551096183714257+0.1281348535050608j),(0.18954601399110518-0.007747663794448071j),(0.08129013886380765-0.0015839386253688897j),0.06294168193775251,0.08199172562670037
25,(801.6463623046875-65.25609588623047j),(357.56683349609375-45.04412078857422j),(2.2295567958254603+0.09836574993833233j),(0.18806276907047081-0.004954985189780374j),(0.07853799851595143-0.0008147643371489834j),0.06294168193775251,0.08199172562670037
